SensorDataID,Timestamp,EquipmentID,TimeID,SensorID,LocationID,Temperature,Vibration,Pressure,Voltage
SD_0422,2024-08-26,EQT_017,85,SNS_002,LOC_04,58.59538642943592,4.323923918180108,1.2441508863751705,235.22134936004804
SD_0423,2024-02-25,EQT_019,72,SNS_001,LOC_04,84.98422823122173,4.212894253501721,1.0767298785170494,218.8962371517938
SD_0424,2024-12-15,EQT_009,55,SNS_010,LOC_01,71.90846188643486,6.819991564242466,1.8177571098318195,234.65941364637217
SD_0425,2024-04-16,EQT_004,47,SNS_010,LOC_05,63.874216979889496,6.756295870677062,2.042319889271607,213.85376940196684
SD_0426,2024-11-14,EQT_002,238,SNS_004,LOC_03,64.69693526705662,4.507256283173294,1.7806927393868746,235.2645538818051
SD_0427,2024-02-17,EQT_004,104,SNS_004,LOC_06,66.35277865480911,6.183537647115758,1.095336503569329,234.69650825412046
SD_0428,2024-03-01,EQT_002,210,SNS_007,LOC_06,62.89929279898797,6.726740923680676,2.1007000466340857,239.8724263298514
SD_0429,2024-12-02,EQT_015,42,SNS_010,LOC_04,92.71388974389016,5.671052451249425,2.814652441452157,209.3586274060976
SD_0430,2024-01-26,EQT_002,316,SNS_009,LOC_05,79.91202938501002,4.58906996074255,1.942676743244426,218.75440845431515
SD_0431,2024-10-18,EQT_004,268,SNS_009,LOC_06,85.64482753608569,5.762335414981202,1.7102347112119587,249.21655118404374
SD_0432,2024-09-13,EQT_006,263,SNS_005,LOC_03,80.62368291616679,2.9218267141412495,1.9697529798782405,216.30381881343322
SD_0433,2024-01-08,EQT_007,336,SNS_010,LOC_04,75.61227608470173,5.142211138587851,1.4478100777184406,232.16538697048716
SD_0434,2024-04-22,EQT_010,365,SNS_001,LOC_03,75.74755323365632,4.533747488747486,1.4155504353519257,254.35847526432883
SD_0435,2024-12-20,EQT_019,259,SNS_001,LOC_05,71.02487361090138,4.220268752413063,2.225707044047318,192.26438206198807
SD_0436,2024-09-09,EQT_019,283,SNS_006,LOC_06,71.84217623559829,1.5469579762731391,2.495160764516166,215.80666543042636
SD_0437,2024-06-28,EQT_012,114,SNS_002,LOC_02,60.918966261871084,2.944804497175142,1.92645082390279,220.02805275837815
SD_0438,2024-07-25,EQT_003,363,SNS_008,LOC_06,85.81826151040264,4.0282103517492365,1.0131174761921167,193.01682011089156
SD_0439,2024-10-29,EQT_013,40,SNS_009,LOC_05,56.86766713996955,6.790078361277513,2.1766744632678754,213.16043173029186
SD_0440,2024-05-06,EQT_018,220,SNS_004,LOC_06,64.41389409470801,5.571646980807975,3.033691085168724,205.429280844189
SD_0441,2024-02-25,EQT_008,129,SNS_005,LOC_06,95.1203413096061,6.879348496055804,1.8780509182758576,232.86528202526267
SD_0442,2024-08-01,EQT_015,8,SNS_008,LOC_01,76.36172883064826,7.48582676480026,1.9110771122982886,194.01028967308602
SD_0443,2024-01-14,EQT_001,101,SNS_003,LOC_06,76.77710445030199,5.658618290498991,1.563683234943031,248.33983932970818
SD_0444,2024-01-28,EQT_003,176,SNS_005,LOC_06,81.37338547767729,5.280586821360593,2.240676998946705,230.3484611988692
SD_0445,2024-03-18,EQT_008,107,SNS_003,LOC_03,59.59662506878605,3.0540120066295793,1.6645082677526937,204.1926762965944
SD_0446,2024-08-03,EQT_004,101,SNS_010,LOC_02,61.06206633529977,8.973342529146619,2.510750948834297,235.39629182307965
SD_0447,2024-12-30,EQT_016,260,SNS_003,LOC_03,70.55105653451153,2.164311856579619,1.6712097267574222,228.95469510276266
SD_0448,2024-06-02,EQT_010,246,SNS_003,LOC_03,65.9663904245231,5.23746817641699,2.170895734059482,219.41848562813988
SD_0449,2024-01-14,EQT_012,275,SNS_007,LOC_04,74.250440349906,6.665598007090764,1.9768278769702199,209.178146761362
SD_0450,2024-07-05,EQT_014,32,SNS_007,LOC_01,79.85549295302135,6.693475155062676,2.7775558096546504,228.21494923011227
SD_0451,2024-11-07,EQT_014,137,SNS_007,LOC_03,88.89163047870596,2.6898218191213528,2.2047396930990244,221.84380548621894
SD_0452,2024-01-07,EQT_002,12,SNS_010,LOC_05,83.1108833978959,4.160193994264819,2.6935036595624604,209.66139231602224
SD_0453,2024-01-03,EQT_005,302,SNS_008,LOC_05,65.05723288311046,3.4020904557646734,2.0543117503885835,199.8511735885574
SD_0454,2024-04-20,EQT_005,16,SNS_005,LOC_06,71.25035922052207,1.0391315408679591,1.914629849742859,207.241164687443
SD_0455,2024-08-25,EQT_006,129,SNS_005,LOC_04,68.53054828750385,5.260653483489923,1.9809046152323875,212.45053216544162
SD_0456,2024-12-28,EQT_013,63,SNS_004,LOC_01,64.8343912098765,3.5647692075200457,1.6142953993114038,237.43730926287213
SD_0457,2024-08-26,EQT_009,109,SNS_007,LOC_01,62.55824887322167,8.010964569422692,2.265834391851936,232.9113842463586
SD_0458,2024-09-30,EQT_015,21,SNS_010,LOC_06,91.6431238772454,6.230348876377344,1.6548208295982567,213.24898698528887
SD_0459,2024-10-20,EQT_014,158,SNS_004,LOC_05,75.1064224323265,5.082803900428213,2.056231520758925,213.8320906046141
SD_0460,2024-08-14,EQT_007,269,SNS_002,LOC_02,72.75769793395251,4.054600935258262,2.427600983231956,234.8702841932755
SD_0461,2024-01-15,EQT_020,162,SNS_004,LOC_04,79.84257566594302,5.230232139571349,2.7917744548884693,224.01020124137895
SD_0462,2024-07-10,EQT_002,260,SNS_008,LOC_06,80.33746103741574,4.48825236816844,2.081430041932495,223.8012213981145
SD_0463,2024-04-28,EQT_007,102,SNS_009,LOC_04,86.18825653706422,5.139078217786217,2.430603528033016,209.44936891758522
SD_0464,2024-01-28,EQT_006,223,SNS_003,LOC_05,67.56338386633234,8.803271541663937,2.3709438751904073,218.1487171442778
SD_0465,2024-07-20,EQT_017,59,SNS_007,LOC_05,79.0272221687282,2.8704876893046447,1.8088114545895122,220.0639250082863
SD_0466,2024-02-08,EQT_002,247,SNS_009,LOC_02,65.88826023649172,4.662716262703453,3.0539017272120885,218.63212379539434
SD_0467,2024-09-29,EQT_003,128,SNS_004,LOC_02,73.09842056261272,6.412776800604448,1.7118788985605282,231.01101867783794
SD_0468,2024-08-18,EQT_005,283,SNS_010,LOC_01,75.56742567162054,4.199718316428351,2.0454973130747827,231.48030759124075
SD_0469,2024-03-26,EQT_005,325,SNS_003,LOC_04,76.54483995719062,8.16108368121674,2.727059876699214,206.21563247950695
SD_0470,2024-05-05,EQT_001,25,SNS_005,LOC_04,76.10321105847191,6.356918306023677,2.7147291213994116,212.49678226373683
SD_0471,2024-10-26,EQT_008,131,SNS_001,LOC_05,83.0183098254492,3.562219169660753,2.007160199017831,209.68939700169557
SD_0472,2024-01-25,EQT_012,353,SNS_003,LOC_01,69.03011609024227,5.408137404549964,2.495208373920314,240.8278864916532
SD_0473,2024-05-24,EQT_004,196,SNS_008,LOC_06,76.81674272903471,3.5907825316243978,1.8880138317782222,253.8023579464876
SD_0474,2024-01-13,EQT_013,281,SNS_008,LOC_04,67.410951604796,3.4066833712918108,1.755660554850471,213.04567937294632
SD_0475,2024-07-30,EQT_015,154,SNS_004,LOC_01,104.20752565885881,4.719604040580839,1.39360546344078,217.49357131664675
SD_0476,2024-01-25,EQT_011,133,SNS_002,LOC_01,65.87135682236371,7.527522323803563,2.36194068273964,232.63472246795996
SD_0477,2024-03-08,EQT_010,227,SNS_008,LOC_05,67.99347345655445,6.490890079569433,2.4146104656342278,209.39183381155416
SD_0478,2024-03-07,EQT_003,189,SNS_008,LOC_01,83.8264807701312,4.954844787005488,1.716055352222169,232.97362491373715
SD_0479,2024-08-20,EQT_014,265,SNS_010,LOC_02,70.70534856498841,6.562372389604786,2.1340500169926173,219.6869610540668
SD_0480,2024-04-18,EQT_016,134,SNS_004,LOC_02,83.8304612770103,5.537237420831657,3.3254942139359667,193.84390445575056
SD_0481,2024-05-25,EQT_010,211,SNS_003,LOC_03,76.53022593725885,2.6602139487494245,2.573341150058682,200.49349629442457
SD_0482,2024-04-20,EQT_010,60,SNS_002,LOC_05,70.9681073344621,4.709724761623379,1.5492580287105693,214.93218899123812
SD_0483,2024-08-15,EQT_012,364,SNS_009,LOC_06,67.47244650875223,4.853680808037069,2.5007811398816937,238.3442283218627
SD_0484,2024-04-20,EQT_009,364,SNS_001,LOC_03,67.11163438363127,6.523380673851925,1.5515691093746595,206.61198102416532
SD_0485,2024-02-03,EQT_001,213,SNS_007,LOC_02,71.07678997487258,3.8670589987958066,0.5523908440726575,211.98849098038053
SD_0486,2024-04-20,EQT_005,216,SNS_005,LOC_03,73.25603681655203,3.174670848678459,1.9897939283669357,223.16686340173896
SD_0487,2024-09-20,EQT_020,226,SNS_008,LOC_05,66.68118756576126,4.908906086426386,2.7816007297964926,194.9685256590849
SD_0488,2024-08-23,EQT_008,131,SNS_004,LOC_05,73.90767569813455,3.7091509920108945,2.6987239802184706,224.47829921586472
SD_0489,2024-03-23,EQT_011,76,SNS_007,LOC_01,64.05884707331992,4.352981560832728,2.188617584546327,196.84389870851348
SD_0490,2024-02-11,EQT_012,286,SNS_005,LOC_04,82.55901216596352,4.838240854217747,1.7291352933750528,228.5077631419268
SD_0491,2024-04-10,EQT_001,277,SNS_005,LOC_01,84.47362399459965,4.2339116725510895,2.2432248419563234,207.86832876643908
SD_0492,2024-01-06,EQT_020,156,SNS_009,LOC_05,67.95674809791468,6.926365485705634,1.8654199148445447,205.86926289677777
SD_0493,2024-06-28,EQT_011,248,SNS_009,LOC_02,67.3982694488478,7.828590212008843,1.7431721540153446,224.0919493679769
SD_0494,2024-10-08,EQT_005,218,SNS_009,LOC_06,76.77916807009872,6.725821485916429,2.5310011011527855,231.909857642516
SD_0495,2024-11-15,EQT_015,190,SNS_006,LOC_02,87.65366093031565,1.457605669690273,1.7369821101447034,225.64389784085782
SD_0496,2024-08-13,EQT_005,163,SNS_006,LOC_01,89.86663664253174,3.716052675396331,2.563618278238038,223.11465249775534
SD_0497,2024-11-10,EQT_012,180,SNS_005,LOC_06,60.97257276763733,4.6426957619356095,1.7039070190180936,223.32703314125845
SD_0498,2024-12-30,EQT_005,34,SNS_009,LOC_05,85.06304829651523,1.3074534812998477,3.0292459774114446,225.73482831642494
SD_0499,2024-08-16,EQT_017,41,SNS_010,LOC_02,74.38446662064806,3.248216565701439,1.1796827798574405,226.72054294072757
SD_0500,2024-10-15,EQT_017,307,SNS_008,LOC_05,74.57810299539464,4.6171400615349,1.521615334147716,214.0857842489957
SD_0501,2024-05-29,EQT_012,338,SNS_007,LOC_06,80.0471236565056,4.102051837741877,1.9223161329048386,229.8175442317111
SD_0502,2024-10-03,EQT_015,314,SNS_007,LOC_06,70.19042529583886,5.017300354617837,1.0079780484059686,208.027146622282
SD_0503,2024-07-16,EQT_015,75,SNS_006,LOC_02,85.96700632108305,2.238343277446092,0.714506928622417,236.3708989543206
SD_0504,2024-03-10,EQT_006,279,SNS_005,LOC_05,89.23962271769807,4.079435298566327,1.0122961915446957,231.73665473182723
SD_0505,2024-04-21,EQT_012,176,SNS_004,LOC_03,89.61284277535236,5.303819501453158,1.853955394844496,252.71351506877062
SD_0506,2024-01-04,EQT_020,150,SNS_003,LOC_05,56.560852117347196,5.02040294284974,1.8666449950579436,227.70772676958353
SD_0507,2024-12-15,EQT_018,273,SNS_003,LOC_06,72.7034273127157,5.893787155295765,2.166499740616433,233.63649529821384
SD_0508,2024-11-26,EQT_014,325,SNS_006,LOC_05,55.64769415192242,5.777148723995066,1.9014992591118287,196.59192567981094
SD_0509,2024-11-13,EQT_002,108,SNS_004,LOC_01,67.34719938056658,4.185786062491671,2.1497582322554245,234.12545113458583
SD_0510,2024-12-15,EQT_009,139,SNS_006,LOC_03,51.025011288703425,5.240237766150244,1.7748917927807988,237.64684033546396
SD_0511,2024-04-04,EQT_005,350,SNS_003,LOC_04,79.50266634639486,3.4000138106099267,2.357407878735841,242.57081940082676
SD_0512,2024-05-31,EQT_020,271,SNS_004,LOC_01,77.19309635580174,4.459543361945425,2.297155001586761,221.8069952851225
SD_0513,2024-11-06,EQT_001,347,SNS_009,LOC_04,70.67398893443234,2.888765056100588,1.8366536900712405,214.87159935837985
SD_0514,2024-05-16,EQT_003,289,SNS_005,LOC_02,67.08851889449699,7.130848864552517,2.2665057173361953,203.6572783708507
SD_0515,2024-09-03,EQT_006,212,SNS_007,LOC_04,78.1403162435367,4.453011398938536,1.9046770320256652,205.0294605719944
SD_0516,2024-08-30,EQT_005,272,SNS_010,LOC_05,64.88577928628904,7.127886892456127,1.2388370423034472,219.61589988166426
SD_0517,2024-01-31,EQT_005,66,SNS_002,LOC_04,64.20537885232673,5.622992137376891,2.452248320691311,193.72843004194252
SD_0518,2024-02-09,EQT_001,248,SNS_005,LOC_06,62.97583798065291,3.2286754766875374,1.5465919767007854,208.47672087878053
SD_0519,2024-08-16,EQT_017,156,SNS_009,LOC_01,72.96159069261351,5.50221319800304,2.4469119775708834,221.34283076140977
SD_0520,2024-02-05,EQT_019,47,SNS_003,LOC_01,69.17692430467237,6.6194365301756894,2.162013386058512,221.00805179065316
SD_0521,2024-08-10,EQT_014,201,SNS_009,LOC_04,71.15761981536329,4.844838416794973,1.9577388454914386,205.45909369943755
SD_0522,2024-01-06,EQT_012,148,SNS_006,LOC_01,80.21808740018731,5.148058704682477,1.061503302274457,201.49205034312044
SD_0523,2024-11-17,EQT_010,124,SNS_004,LOC_06,84.632966048595,3.897085383289844,2.7698727787072217,203.73231315420975
SD_0524,2024-08-07,EQT_020,1,SNS_007,LOC_01,89.50480784895885,5.048206452954695,1.8184430693229559,216.68721761792696
SD_0525,2024-03-15,EQT_018,247,SNS_008,LOC_04,75.60136977968293,5.475796377604284,2.3172817935777914,251.94695714624896
SD_0526,2024-01-04,EQT_011,343,SNS_006,LOC_03,78.4758910256277,3.842368371762979,1.9430129383146095,235.90508629100907
SD_0527,2024-11-30,EQT_002,128,SNS_005,LOC_03,76.88846357130915,2.841408126640691,1.864282332218806,223.21291605826363
SD_0528,2024-05-13,EQT_018,191,SNS_006,LOC_02,58.258143011860966,7.57594099916639,2.0964039191984947,228.30836148015553
SD_0529,2024-04-27,EQT_007,67,SNS_005,LOC_01,71.30302944028914,6.208241011969482,2.0132861417209234,235.2379731082021
SD_0530,2024-04-03,EQT_015,4,SNS_008,LOC_04,71.34901777259337,3.9046837892572315,1.866503604912106,230.13427976393487
SD_0531,2024-03-02,EQT_011,303,SNS_001,LOC_01,69.89187174230389,5.43931451431611,1.9723427206939237,215.37685039859113
SD_0532,2024-07-12,EQT_018,294,SNS_007,LOC_05,74.59060671381162,2.042842664654022,2.213532328135855,207.31617690142693
SD_0533,2024-11-30,EQT_012,143,SNS_010,LOC_06,72.80519446785671,1.045858052179288,2.2489095883791475,218.12088743911693
SD_0534,2024-07-21,EQT_006,191,SNS_010,LOC_01,65.13673236074942,7.168266174955601,2.0216786063719647,235.06362500367882
SD_0535,2024-01-26,EQT_020,21,SNS_002,LOC_01,73.48974046152946,5.459102280523082,2.3104684949072194,215.9441323683364
SD_0536,2024-06-21,EQT_013,227,SNS_009,LOC_03,68.6094960291497,4.904595061030768,1.7879650977784567,203.42986556293525
SD_0537,2024-10-26,EQT_020,313,SNS_001,LOC_06,48.807572730831076,5.465314409625906,3.1124431904982277,194.14828010838517
SD_0538,2024-05-12,EQT_016,117,SNS_010,LOC_04,61.029310796895366,11.452263317839403,2.7427943040038905,218.18453857482683
SD_0539,2024-11-21,EQT_018,302,SNS_006,LOC_01,75.88914325813079,6.738190572490648,2.3812214974158055,204.6153663619324
SD_0540,2024-04-27,EQT_010,142,SNS_009,LOC_03,85.9189131415411,2.9091194672503864,1.0292097530814748,213.45226170435598
SD_0541,2024-11-19,EQT_008,39,SNS_001,LOC_02,50.72796742321735,1.63924721615935,2.3030095694274912,241.8434879327998
SD_0542,2024-10-01,EQT_018,355,SNS_004,LOC_06,66.29608366246343,7.109071526718832,1.8316814585689727,219.19225433129589
SD_0543,2024-07-30,EQT_001,252,SNS_004,LOC_03,79.3145383399476,6.712191708460014,1.5106596342953236,208.74308837876833
SD_0544,2024-08-12,EQT_008,333,SNS_009,LOC_03,83.78195463753168,6.150121535100882,1.8189519748475902,224.63126921487805
SD_0545,2024-01-20,EQT_006,207,SNS_005,LOC_03,70.79886438423982,3.3742419382012137,1.5660826330352902,248.81432000620376
SD_0546,2024-04-22,EQT_005,210,SNS_005,LOC_01,68.17217641578931,5.72657077976795,2.253401546879753,218.18955627389462
SD_0547,2024-05-19,EQT_015,115,SNS_006,LOC_01,87.19710749890193,3.5533096625130693,2.807997031281614,184.66710546022043
SD_0548,2024-02-16,EQT_015,225,SNS_001,LOC_02,82.96092705998569,6.325563772041923,2.413014395853391,229.7511486478897
SD_0549,2024-01-01,EQT_002,134,SNS_001,LOC_05,83.58618398076015,6.9653138145446825,3.381262620394793,225.19645091390257
SD_0550,2024-03-30,EQT_001,251,SNS_009,LOC_05,70.31935997509255,3.9130544823409297,1.2231937852122976,221.35183533243588
SD_0551,2024-05-21,EQT_011,219,SNS_003,LOC_05,86.13694237683679,7.263620322430848,1.7469826477654467,216.71234112008548
SD_0552,2024-11-15,EQT_010,91,SNS_004,LOC_06,55.549312671362884,5.22970479912542,1.5284874038288447,207.89091737672828
SD_0553,2024-02-07,EQT_018,354,SNS_001,LOC_06,86.31230091659013,5.983746424883971,2.614684157179929,242.72461335900786
SD_0554,2024-10-19,EQT_018,46,SNS_009,LOC_02,74.3346784655811,2.3807332726183916,1.889724821510731,192.4253599793643
SD_0555,2024-05-18,EQT_017,38,SNS_008,LOC_06,76.28934191247815,5.464429011909799,2.094758098238627,215.3655837878239
SD_0556,2024-12-21,EQT_008,142,SNS_002,LOC_05,65.54747341922523,3.648831225170664,2.3168427659865296,215.01489742621192
SD_0557,2024-11-28,EQT_015,100,SNS_008,LOC_05,56.859736518918496,5.949266908028347,1.272605574731629,232.8016270359579
SD_0558,2024-09-15,EQT_008,328,SNS_007,LOC_03,76.0770414779173,7.934325339302525,1.6893255183975016,238.53490968075616
SD_0559,2024-06-09,EQT_017,190,SNS_006,LOC_06,80.51394549591397,5.5790404186327045,2.498632976848957,216.5989928495876
SD_0560,2024-06-26,EQT_012,35,SNS_001,LOC_01,82.02692384818765,3.1982901871336327,1.7259560497460402,222.8944877840303
SD_0561,2024-01-10,EQT_008,147,SNS_007,LOC_01,80.94778595824586,6.252932183555172,1.143178515465654,224.16980221715858
SD_0562,2024-09-17,EQT_014,30,SNS_010,LOC_03,78.68161695053458,5.803577491575433,1.5488685561578759,235.79989359114376
SD_0563,2024-05-17,EQT_004,334,SNS_007,LOC_03,65.7621356380704,9.117203492800618,1.8568659731973671,235.49095671044597
SD_0564,2024-06-20,EQT_001,84,SNS_009,LOC_03,82.67476072520033,5.507935921801887,2.083380259944714,211.92379683251605
SD_0565,2024-01-13,EQT_001,281,SNS_001,LOC_01,64.64377652524672,3.8290500175518627,1.9645933450247404,226.56852102154465
SD_0566,2024-06-16,EQT_019,344,SNS_002,LOC_05,86.07064236065135,6.541282451292755,1.692891079028513,225.74877688709296
SD_0567,2024-05-09,EQT_016,270,SNS_009,LOC_03,74.16018131193827,4.744643855388813,2.4696567194242345,218.26135079725196
SD_0568,2024-03-24,EQT_014,154,SNS_009,LOC_02,74.49290780134517,5.160501979423548,1.9354695317190456,225.6067260104824
SD_0569,2024-11-16,EQT_016,102,SNS_006,LOC_03,83.65926618305102,3.1430479392488957,2.104700680998962,220.3028164281434
SD_0570,2024-11-14,EQT_005,215,SNS_006,LOC_04,85.01468625534139,4.755130374393173,1.719522011305784,222.36835898671728
SD_0571,2024-04-10,EQT_009,150,SNS_004,LOC_03,82.70638678950138,5.061609394980872,2.7544701321201064,199.65990532431252
SD_0572,2024-11-24,EQT_002,83,SNS_004,LOC_01,66.79542150444331,4.743302648526244,1.8041844473965696,206.23057941897056
SD_0573,2024-09-29,EQT_018,110,SNS_005,LOC_06,82.62669550438552,3.8182252751383574,2.0373464332966305,232.26633264359788
SD_0574,2024-09-21,EQT_006,275,SNS_003,LOC_03,66.85210390029552,5.576458260690591,2.51749972106344,201.84118184771322
SD_0575,2024-02-07,EQT_009,201,SNS_001,LOC_06,82.87901401727659,3.1530551663163324,2.1400211305299797,227.0516381379354
SD_0576,2024-04-03,EQT_001,284,SNS_001,LOC_04,60.748368039377354,2.68201079895201,2.127544848218741,218.77861028461822
SD_0577,2024-04-04,EQT_009,173,SNS_007,LOC_02,74.06319938061635,6.419072341452882,1.0131722453016931,235.45982093994746
SD_0578,2024-10-31,EQT_016,327,SNS_001,LOC_06,66.79108860494328,6.235500356174569,2.3403175008469423,229.73200813145027
SD_0579,2024-03-09,EQT_013,206,SNS_001,LOC_05,83.69935652448027,2.384791038639295,2.027793470106745,213.20081244314747
SD_0580,2024-11-13,EQT_009,63,SNS_003,LOC_03,86.15166774089013,1.3408899071350748,2.270782551586275,216.65127478192676
SD_0581,2024-08-23,EQT_013,73,SNS_010,LOC_04,76.98996513791933,2.982515909206863,2.091606524184418,190.21693278159873
SD_0582,2024-11-29,EQT_009,251,SNS_004,LOC_04,76.66109143937885,4.743402011053604,1.720421221438564,218.04402827210907
SD_0583,2024-05-16,EQT_011,124,SNS_004,LOC_06,82.04177122481136,7.308699149531012,2.4471535832747975,200.94776886093715
SD_0584,2024-03-16,EQT_004,121,SNS_002,LOC_02,86.21114879949118,4.69451086437496,2.099063305639958,216.71940462987166
SD_0585,2024-02-04,EQT_002,275,SNS_001,LOC_01,75.37311174662162,3.4612779025439373,1.355306754478545,210.43122649066197
SD_0586,2024-01-01,EQT_006,120,SNS_003,LOC_03,70.00324675052019,5.297172458166121,2.6542585781730814,206.85056197165778
SD_0587,2024-10-22,EQT_014,317,SNS_004,LOC_04,81.47267486440488,4.771967769500839,1.284760217806264,237.8158676818032
SD_0588,2024-11-15,EQT_004,164,SNS_003,LOC_02,56.412726289063286,2.2379853850940044,2.450464617125271,200.85683654489418
SD_0589,2024-02-29,EQT_006,286,SNS_008,LOC_05,84.09651539558826,2.2498742301625776,2.7434658859651035,205.55402329882233
SD_0590,2024-11-15,EQT_019,265,SNS_010,LOC_04,67.89813050558288,2.303604995769413,1.4468522820183685,209.5268343491488
SD_0591,2024-12-14,EQT_006,320,SNS_001,LOC_02,72.59772133727552,9.959703069815873,1.9386191066310559,212.78322911694113
SD_0592,2024-11-23,EQT_002,161,SNS_002,LOC_01,84.1605132311831,6.719962880547227,1.8920258769329117,206.84832232792684
SD_0593,2024-09-23,EQT_018,308,SNS_007,LOC_01,70.8449048361031,3.812567882929275,1.9145144224095556,214.61277261540562
SD_0594,2024-12-26,EQT_013,89,SNS_004,LOC_04,81.47408878574802,7.216533645657863,2.915119177616532,224.53231475228296
SD_0595,2024-08-16,EQT_009,142,SNS_008,LOC_04,86.38908754074414,3.86388742467707,1.4526405635414406,230.04788137043448
SD_0596,2024-09-26,EQT_019,203,SNS_003,LOC_06,76.10033090047506,7.150360793947459,1.846716477560501,229.3196193611538
SD_0597,2024-11-11,EQT_013,309,SNS_006,LOC_03,78.11448155824712,5.160612914138909,2.7516612494108754,191.37696132503402
SD_0598,2024-10-12,EQT_011,227,SNS_009,LOC_02,73.80564126056281,3.6822975004054057,1.838525585830426,225.70293840267155
SD_0599,2024-10-17,EQT_001,334,SNS_001,LOC_04,76.1559799706372,6.3596406916579395,1.532110142066752,226.6284773906969
SD_0600,2024-07-31,EQT_007,222,SNS_001,LOC_03,63.835952200499676,5.27503914544737,2.131507340884874,210.06401284433235
SD_0601,2024-06-13,EQT_015,41,SNS_008,LOC_06,72.06261913441925,5.796535544358652,2.402820270853508,245.0152630946071
SD_0602,2024-01-05,EQT_001,196,SNS_003,LOC_03,62.1179439301748,5.431014046368218,1.8035795149258513,236.31499347721882
SD_0603,2024-12-04,EQT_012,68,SNS_005,LOC_04,66.01232775472602,5.410029545741856,2.2771841954037724,217.25463425288433
SD_0604,2024-03-18,EQT_007,264,SNS_001,LOC_01,54.970509793278374,6.60110777617349,1.3116924529627183,211.0604754209765
SD_0605,2024-03-02,EQT_015,2,SNS_005,LOC_02,77.63928153504887,10.167613697635336,1.3394864582907027,244.7716669141444
SD_0606,2024-05-11,EQT_019,361,SNS_006,LOC_02,91.91602165377414,7.4975838010991165,1.7799568598736863,219.7147939321082
SD_0607,2024-03-29,EQT_001,125,SNS_008,LOC_01,70.43894264859429,5.439290320566091,2.295008709995864,221.2755558649061
SD_0608,2024-08-24,EQT_017,110,SNS_003,LOC_04,84.6513359057238,4.378786170200853,2.380748990492543,221.08684895688774
SD_0609,2024-02-11,EQT_017,86,SNS_003,LOC_02,86.25692816016917,4.598530163996016,1.4089919762709684,254.5465670682397
SD_0610,2024-03-29,EQT_003,120,SNS_010,LOC_04,63.00862765651729,2.4877414107791007,2.3622103523662896,216.7522710383944
SD_0611,2024-10-22,EQT_012,127,SNS_009,LOC_06,65.16206082309178,6.3290870851064325,2.08325352021739,219.64537034801774
SD_0612,2024-11-23,EQT_006,255,SNS_004,LOC_04,84.90798088352207,2.970154616683315,1.560397652774341,207.5340600550171
SD_0613,2024-10-21,EQT_011,183,SNS_004,LOC_03,74.07658637008147,4.255091375901474,1.3329058239885008,214.15750836604542
SD_0614,2024-04-13,EQT_003,16,SNS_007,LOC_01,62.09211133849408,6.340697405803999,2.1149115774521627,204.52911708570252
SD_0615,2024-01-14,EQT_008,62,SNS_002,LOC_04,68.63140413071393,4.525349392406948,2.644781612082723,207.83900120450318
SD_0616,2024-10-14,EQT_014,158,SNS_008,LOC_06,79.19660244812066,4.015424018941494,2.0177612153889783,192.85072513288404
SD_0617,2024-06-27,EQT_014,268,SNS_006,LOC_05,67.06063325895167,2.605038627788714,1.5325395752968818,233.22286856468153
SD_0618,2024-05-04,EQT_010,35,SNS_003,LOC_01,47.25463134565606,7.410653464609622,1.0659888564602866,222.3511950637887
SD_0619,2024-12-18,EQT_002,267,SNS_009,LOC_02,71.77986822792164,3.3335562690942417,2.7647454234443045,223.5866393842123
SD_0620,2024-01-23,EQT_014,64,SNS_005,LOC_03,72.59006806144804,3.8282483461041017,2.520925305159881,219.21342540200698
SD_0621,2024-03-03,EQT_009,50,SNS_008,LOC_02,75.09226434144327,1.4165411603322773,2.151038424385801,221.07649026276013
SD_0622,2024-05-22,EQT_003,255,SNS_007,LOC_06,87.5888337328953,4.960277904384199,2.73899698363273,244.28708606875657
SD_0623,2024-06-01,EQT_008,149,SNS_008,LOC_06,75.53522797899045,4.3334102272768815,2.111959549876797,208.46840812247888
SD_0624,2024-05-24,EQT_016,325,SNS_007,LOC_02,77.42937354425707,5.363715833936826,1.7344815246911585,224.17535197418775
SD_0625,2024-08-12,EQT_002,304,SNS_003,LOC_01,85.55536973649419,2.650736646084853,2.277566122525105,224.09486714237514
SD_0626,2024-11-04,EQT_006,276,SNS_002,LOC_02,75.10344015835761,6.468361587070271,1.5851371618661043,237.12983842593638
SD_0627,2024-04-13,EQT_012,357,SNS_007,LOC_04,96.36520745290102,1.3215788943077675,1.5021760910734097,226.57982218830625
SD_0628,2024-04-13,EQT_005,172,SNS_003,LOC_02,62.36291706020998,4.815645000035189,2.3858035548036343,227.33378267241025
SD_0629,2024-02-08,EQT_002,201,SNS_003,LOC_03,65.65852286892155,5.230976566279168,2.427879383782041,201.12595644190216
SD_0630,2024-07-16,EQT_016,324,SNS_002,LOC_03,81.13958408270814,5.1155480134121705,1.3631308597562954,207.86646472442527
SD_0631,2024-05-13,EQT_005,35,SNS_004,LOC_05,87.54313532938639,5.315509742320535,1.381601158779072,202.4966739390461
SD_0632,2024-03-07,EQT_015,216,SNS_008,LOC_03,72.99205003131375,6.577343368521733,1.7774751531834942,182.86192303767916
