SensorDataID,Timestamp,EquipmentID,TimeID,SensorID,LocationID,Temperature,Vibration,Pressure,Voltage,TempNorm,VibNorm,VoltNorm,PresNorm,HealthScore,PredictedFailure,ReactiveCost,PreventiveCost,CostAvoided
SD_0492,2024-01-06,EQT_020,156,SNS_009,LOC_05,67.95674809791468,6.926365485705634,1.8654199148445447,205.86926289677777,0.5790625241908399,0.4352154031429124,0.6126217436097198,0.5015943502959911,52.71,False,0,0,0
SD_0493,2024-06-28,EQT_011,248,SNS_009,LOC_02,67.3982694488478,7.828590212008843,1.7431721540153446,224.0919493679769,0.587983548179682,0.3716648360256716,0.4417767980598467,0.5418501190138686,48.46,True,3692,351,3341
SD_0494,2024-10-08,EQT_005,218,SNS_009,LOC_06,76.77916807009872,6.725821485916429,2.531001101152785,231.909857642516,0.4381349876717718,0.4493412462361117,0.3684807933467918,0.28242074648307586,39.64,True,2136,300,1836
SD_0495,2024-11-15,EQT_015,190,SNS_006,LOC_02,87.65366093031565,1.457605669690273,1.7369821101447034,225.64389784085785,0.2644280575418989,0.8204218573705433,0.4272266628333744,0.543888479248198,51.970000000000006,False,0,0,0
SD_0496,2024-08-13,EQT_005,163,SNS_006,LOC_01,89.86663664253174,3.716052675396331,2.563618278238038,223.11465249775532,0.22907843504802214,0.6613422136492516,0.4509393455713213,0.2716800218426588,41.17,True,3464,918,2546
SD_0497,2024-11-10,EQT_012,180,SNS_005,LOC_06,60.97257276763733,4.6426957619356095,1.7039070190180936,223.32703314125845,0.6906263158734498,0.5960716752257114,0.4489481924264495,0.554779993413237,58.68,False,0,0,0
SD_0498,2024-12-30,EQT_005,34,SNS_009,LOC_05,85.06304829651523,1.3074534812998475,3.0292459774114446,225.7348283164249,0.305809975168553,0.8309982209393018,0.4263741533984109,0.11835041613519051,45.0,True,3656,1009,2647
SD_0499,2024-08-16,EQT_017,41,SNS_010,LOC_02,74.38446662064806,3.248216565701439,1.1796827798574403,226.7205429407276,0.47638746001311955,0.6942954781988228,0.4171326860888093,0.7274052389377009,58.01,False,0,0,0
SD_0500,2024-10-15,EQT_017,307,SNS_008,LOC_05,74.57810299539464,4.6171400615349,1.521615334147716,214.0857842489957,0.47329435207226456,0.5978717580722521,0.535588582486761,0.61480802055712,55.14,False,0,0,0
SD_0501,2024-05-29,EQT_012,338,SNS_007,LOC_06,80.0471236565056,4.102051837741877,1.9223161329048384,229.8175442317111,0.3859333319244725,0.6341533493245606,0.38809706514662734,0.4828586206628146,48.02,True,3363,301,3062
SD_0502,2024-10-03,EQT_015,314,SNS_007,LOC_06,70.19042529583886,5.017300354617837,1.0079780484059686,208.027146622282,0.54338222038817,0.5696854173282769,0.5923907239864935,0.7839470186005043,60.919999999999995,False,0,0,0
SD_0503,2024-07-16,EQT_015,75,SNS_006,LOC_02,85.96700632108305,2.238343277446092,0.714506928622417,236.3708989543206,0.2913703341266804,0.7654285543761342,0.32665675377855563,0.8805860526674689,55.85,False,0,0,0
SD_0504,2024-03-10,EQT_006,279,SNS_005,LOC_05,89.23962271769807,4.079435298566327,1.0122961915446955,231.73665473182723,0.23909422754810275,0.6357464046343221,0.37010463963819723,0.7825250688624953,49.3,True,4160,464,3696
SD_0505,2024-04-21,EQT_012,176,SNS_004,LOC_03,89.61284277535236,5.303819501453158,1.853955394844496,252.71351506877065,0.2331324864985318,0.5495036890509549,0.17343821683953065,0.5053695774449631,37.059999999999995,True,2462,963,1499
SD_0506,2024-01-04,EQT_020,150,SNS_003,LOC_05,56.5608521173472,5.02040294284974,1.866644995057944,227.70772676958356,0.7610982413786891,0.5694668783812492,0.40787744440119256,0.5011909355798692,58.099999999999994,False,0,0,0
SD_0507,2024-12-15,EQT_018,273,SNS_003,LOC_06,72.7034273127157,5.893787155295765,2.166499740616433,233.63649529821384,0.5032400389206705,0.5079477685696473,0.3522928774355848,0.4024497954208642,45.43,True,2577,435,2142
SD_0508,2024-11-26,EQT_014,325,SNS_006,LOC_05,55.64769415192242,5.777148723995066,1.9014992591118287,196.5919256798109,0.7756848403986654,0.516163502677486,0.6996004760916497,0.4897135458668146,62.53999999999999,False,0,0,0
SD_0509,2024-11-13,EQT_002,108,SNS_004,LOC_01,67.34719938056658,4.185786062491671,2.1497582322554245,234.12545113458583,0.5887993310301272,0.6282553093852478,0.3477087216705558,0.40796271675372014,51.629999999999995,False,0,0,0
SD_0510,2024-12-15,EQT_009,139,SNS_006,LOC_03,51.02501128870343,5.240237766150244,1.7748917927807988,237.646840335464,0.8495266332487389,0.5539822354917676,0.3146942949978045,0.5314049506664436,59.03,False,0,0,0
SD_0511,2024-04-04,EQT_005,350,SNS_003,LOC_04,79.50266634639486,3.4000138106099267,2.357407878735841,242.5708194008268,0.3946303819057273,0.6836032407556126,0.2685300295564716,0.33958439974925825,44.51,True,4916,343,4573
SD_0512,2024-05-31,EQT_020,271,SNS_004,LOC_01,77.19309635580174,4.459543361945425,2.297155001586761,221.8069952851225,0.4315229816934113,0.6089724953306442,0.46319915290781066,0.35942546571764766,47.67,True,3347,1183,2164
SD_0513,2024-11-06,EQT_001,347,SNS_009,LOC_04,70.67398893443234,2.888765056100588,1.8366536900712405,214.87159935837985,0.535657873491056,0.7196143889095512,0.5282212527690935,0.5110669695366702,58.440000000000005,False,0,0,0
SD_0514,2024-05-16,EQT_003,289,SNS_005,LOC_02,67.08851889449699,7.130848864552517,2.2665057173361958,203.6572783708507,0.5929314403337289,0.42081207954412886,0.6333599797905624,0.3695181699912505,50.470000000000006,False,0,0,0
SD_0515,2024-09-03,EQT_006,212,SNS_007,LOC_04,78.1403162435367,4.453011398938536,1.9046770320256647,205.0294605719944,0.41639228447640836,0.6094325912927417,0.6204952249801551,0.4886671161359989,52.959999999999994,False,0,0,0
SD_0516,2024-08-30,EQT_005,272,SNS_010,LOC_05,64.88577928628904,7.127886892456127,1.2388370423034472,219.61589988166423,0.6281175533907426,0.42102071382450634,0.4837415452433229,0.7079259430262597,55.31,False,0,0,0
SD_0517,2024-01-31,EQT_005,66,SNS_002,LOC_04,64.20537885232673,5.622992137376891,2.452248320691311,193.7284300419425,0.6389861310947209,0.527021926547761,0.7264468885076856,0.3083537672160793,55.67999999999999,False,0,0,0
SD_0518,2024-02-09,EQT_001,248,SNS_005,LOC_06,62.97583798065291,3.2286754766875374,1.5465919767007854,208.47672087878053,0.6586265661047088,0.6956719061027777,0.588175786222322,0.6065832977552829,64.52,False,0,0,0
SD_0519,2024-08-16,EQT_017,156,SNS_009,LOC_01,72.96159069261351,5.50221319800304,2.4469119775708834,221.34283076140977,0.49911618976554717,0.5355293082113928,0.46755088023984903,0.3101110067188568,46.589999999999996,True,2805,828,1977
SD_0520,2024-02-05,EQT_019,47,SNS_003,LOC_01,69.17692430467237,6.6194365301756894,2.162013386058512,221.0080517906532,0.5595716784274668,0.4568347498754638,0.47068956646597404,0.4039271366027808,47.980000000000004,True,4677,551,4126
SD_0521,2024-08-10,EQT_014,201,SNS_009,LOC_04,71.15761981536329,4.844838416794973,1.9577388454914384,205.45909369943757,0.5279324524785634,0.5818332266658567,0.616467243245384,0.4711940427959175,55.05,False,0,0,0
SD_0522,2024-01-06,EQT_012,148,SNS_006,LOC_01,80.21808740018731,5.148058704682477,1.061503302274457,201.49205034312044,0.38320239196614986,0.5604751096746937,0.653659855173113,0.7663213359239437,56.71000000000001,False,0,0,0
SD_0523,2024-11-17,EQT_010,124,SNS_004,LOC_06,84.632966048595,3.897085383289844,2.7698727787072217,203.73231315420972,0.31268002124333516,0.6485906996217627,0.6326564988028617,0.2037611216387575,45.57,True,3109,1023,2086
SD_0524,2024-08-07,EQT_020,1,SNS_007,LOC_01,89.50480784895885,5.048206452954695,1.818443069322956,216.68721761792696,0.23485821436941753,0.5675084651572406,0.5111991082471026,0.517063664544247,44.64,True,3909,579,3330
SD_0525,2024-03-15,EQT_018,247,SNS_008,LOC_04,75.60136977968293,5.475796377604284,2.3172817935777914,251.94695714624896,0.4569488972462417,0.5373900463056079,0.1806250027583372,0.35279778208624146,40.5,True,2151,1198,953
SD_0526,2024-01-04,EQT_011,343,SNS_006,LOC_03,78.4758910256277,3.842368371762979,1.9430129383146093,235.90508629100907,0.41103188137758595,0.6524448359717393,0.33102393307594846,0.47604323356596034,48.05,True,4402,556,3846
SD_0527,2024-11-30,EQT_002,128,SNS_005,LOC_03,76.88846357130915,2.841408126640691,1.864282332218806,223.21291605826363,0.436389123635967,0.7229500985574558,0.450018085543547,0.5019689523563363,53.82,False,0,0,0
SD_0528,2024-05-13,EQT_018,191,SNS_006,LOC_02,58.258143011860966,7.57594099916639,2.0964039191984947,228.30836148015555,0.733986062943042,0.3894608465868657,0.402246254697895,0.42553210920682083,50.260000000000005,False,0,0,0
SD_0529,2024-04-27,EQT_007,67,SNS_005,LOC_01,71.30302944028914,6.208241011969482,2.013286141720924,235.2379731082021,0.5256097087992134,0.4857983856706661,0.3372783849413411,0.45290250849909064,46.150000000000006,True,3692,508,3184
SD_0530,2024-04-03,EQT_015,4,SNS_008,LOC_04,71.34901777259337,3.904683789257232,1.866503604912106,230.13427976393487,0.524875100562393,0.6480554859501167,0.3851275433452177,0.5012374948703726,52.92,False,0,0,0
SD_0531,2024-03-02,EQT_011,303,SNS_001,LOC_01,69.89187174230389,5.43931451431611,1.972342720693924,215.37685039859116,0.548151253935808,0.5399597421184867,0.5234843229760937,0.46638503673684223,52.44,False,0,0,0
SD_0532,2024-07-12,EQT_018,294,SNS_007,LOC_05,74.59060671381162,2.042842664654022,2.213532328135855,207.31617690142693,0.4730946202255163,0.7791991532662923,0.5990563483684457,0.3869621255237403,57.29,False,0,0,0
SD_0533,2024-11-30,EQT_012,143,SNS_010,LOC_06,72.80519446785671,1.045858052179288,2.2489095883791475,218.12088743911693,0.5016144311489035,0.8494243817296486,0.49775788250221503,0.37531251495773665,57.989999999999995,False,0,0,0
SD_0534,2024-07-21,EQT_006,191,SNS_010,LOC_01,65.13673236074942,7.168266174955601,2.0216786063719647,235.0636250036788,0.6241088801834942,0.41817649305797583,0.3389129678811885,0.45013889864911316,47.05,True,3486,553,2933
SD_0535,2024-01-26,EQT_020,21,SNS_002,LOC_01,73.48974046152946,5.459102280523082,2.3104684949072194,215.9441323683364,0.49067963311996565,0.538565938858861,0.5181658285057132,0.35504137799039526,48.339999999999996,True,3458,770,2688
SD_0536,2024-06-21,EQT_013,227,SNS_009,LOC_03,68.6094960291497,4.904595061030768,1.7879650977784567,203.42986556293525,0.568635661923242,0.5776241105559843,0.6354920654655842,0.5270999561308032,57.64,False,0,0,0
SD_0537,2024-10-26,EQT_020,313,SNS_001,LOC_06,48.80757273083108,5.465314409625906,3.112443190498228,194.1482801083852,0.8849475443285346,0.5381283712374241,0.7225106268673461,0.09095385896901988,58.96,False,0,0,0
SD_0538,2024-05-12,EQT_016,117,SNS_010,LOC_04,61.029310796895366,11.452263317839405,2.7427943040038905,218.18453857482683,0.6897199941708453,0.1164219079509717,0.49716112774644766,0.2126779705650393,38.379999999999995,True,3947,767,3180
SD_0539,2024-11-21,EQT_018,302,SNS_006,LOC_01,75.88914325813079,6.738190572490648,2.381221497415805,204.6153663619324,0.45235206241849085,0.4484699971519343,0.6243775231738038,0.3317426567233411,46.150000000000006,True,4732,978,3754
SD_0540,2024-04-27,EQT_010,142,SNS_009,LOC_03,85.9189131415411,2.9091194672503864,1.0292097530814748,213.452261704356,0.2921385647638055,0.7181806725258213,0.5415281087368916,0.7769554910084562,56.68,False,0,0,0
SD_0541,2024-11-19,EQT_008,39,SNS_001,LOC_02,50.72796742321735,1.63924721615935,2.3030095694274912,241.8434879327998,0.854271551347519,0.8076274581996619,0.2753490518366482,0.3574975765903462,62.51,False,0,0,0
SD_0542,2024-10-01,EQT_018,355,SNS_004,LOC_06,66.29608366246343,7.109071526718832,1.831681458568973,219.19225433129589,0.6055896390426437,0.42234602350430506,0.48771339105757866,0.5127043083313388,50.849999999999994,False,0,0,0
SD_0543,2024-07-30,EQT_001,252,SNS_004,LOC_03,79.3145383399476,6.712191708460014,1.5106596342953236,208.74308837876836,0.39763550029529,0.45030129539214186,0.5856784847896489,0.6184156949751127,49.519999999999996,True,3342,417,2925
SD_0544,2024-08-12,EQT_008,333,SNS_009,LOC_03,83.78195463753168,6.150121535100882,1.8189519748475904,224.63126921487805,0.326273903884254,0.4898921835991387,0.43672045963118417,0.5168960836989214,43.56,True,3371,688,2683
SD_0545,2024-01-20,EQT_006,207,SNS_005,LOC_03,70.79886438423982,3.3742419382012137,1.5660826330352902,248.81432000620376,0.533663138535277,0.6854185502450318,0.20999472398272453,0.6001650914156371,52.78,False,0,0,0
SD_0546,2024-04-22,EQT_005,210,SNS_005,LOC_01,68.17217641578931,5.72657077976795,2.253401546879753,218.18955627389465,0.5756213161968612,0.5197260929563265,0.4971140848186454,0.373833328416698,50.28,False,0,0,0
SD_0547,2024-05-19,EQT_015,115,SNS_006,LOC_01,87.19710749890193,3.5533096625130693,2.807997031281614,184.66710546022043,0.27172094890065557,0.6728054449945915,0.8114004164751873,0.1912069359116182,48.39,True,4979,583,4396
SD_0548,2024-02-16,EQT_015,225,SNS_001,LOC_02,82.96092705998569,6.325563772041923,2.413014395853391,229.7511486478897,0.3393888308864347,0.47753444906929005,0.3887195501968229,0.32127336421693203,38.71,True,3556,589,2967
SD_0549,2024-01-01,EQT_002,134,SNS_001,LOC_05,83.58618398076015,6.9653138145446825,3.381262620394793,225.19645091390257,0.32940110441069886,0.4324719753539931,0.43142165603555416,0.0024325419045114313,31.53,True,2723,764,1959
SD_0550,2024-03-30,EQT_001,251,SNS_009,LOC_05,70.31935997509255,3.9130544823409297,1.2231937852122976,221.35183533243588,0.5413226441294577,0.6474658742080257,0.4674664587990759,0.7130772139794794,59.27,False,0,0,0
SD_0551,2024-05-21,EQT_011,219,SNS_003,LOC_05,86.13694237683679,7.263620322430848,1.7469826477654469,216.71234112008548,0.2886558102456309,0.4114599733568782,0.5109635654052127,0.5405953364799018,42.03,True,2047,744,1303
SD_0552,2024-11-15,EQT_010,91,SNS_004,LOC_06,55.54931267136288,5.22970479912542,1.5284874038288447,207.89091737672828,0.7772563660954774,0.554724152675303,0.5936679274370227,0.6125450715605886,64.08,False,0,0,0
SD_0553,2024-02-07,EQT_018,354,SNS_001,LOC_06,86.31230091659013,5.983746424883971,2.614684157179929,242.72461335900783,0.2858546687115692,0.5016112512551552,0.26708814992731444,0.25486420290154915,34.06,True,4663,590,4073
SD_0554,2024-10-19,EQT_018,46,SNS_009,LOC_02,74.3346784655811,2.380733272618392,1.889724821510731,192.4253599793643,0.4771827658434401,0.7553989412640015,0.7386636894849014,0.4935908278197749,61.62,False,0,0,0
SD_0555,2024-05-18,EQT_017,38,SNS_008,LOC_06,76.28934191247815,5.464429011909799,2.094758098238627,215.3655837878239,0.4459593707700272,0.5381907365499039,0.5235899519406323,0.4260740724089447,48.52,True,4778,1033,3745
SD_0556,2024-12-21,EQT_008,142,SNS_002,LOC_05,65.54747341922523,3.648831225170664,2.3168427659865296,215.01489742621192,0.6175477863225429,0.6660771329656269,0.5268777762935001,0.3529423523675679,56.11000000000001,False,0,0,0
SD_0557,2024-11-28,EQT_015,100,SNS_008,LOC_05,56.859736518918496,5.949266908028347,1.272605574731629,232.8016270359579,0.7563239229320248,0.504039906540498,0.3601201000041049,0.6968060810169234,58.95,False,0,0,0
SD_0558,2024-09-15,EQT_008,328,SNS_007,LOC_03,76.0770414779173,7.934325339302525,1.6893255183975016,238.53490968075616,0.4493506145941614,0.36421710475891733,0.30636829108061325,0.5595816315991687,41.730000000000004,True,3504,724,2780
SD_0559,2024-06-09,EQT_017,190,SNS_006,LOC_06,80.51394549591397,5.5790404186327045,2.498632976848957,216.5989928495876,0.3784764151115637,0.5301177812395463,0.512026250598858,0.29307945889603304,43.36,True,3742,458,3284
SD_0560,2024-06-26,EQT_012,35,SNS_001,LOC_01,82.02692384818765,3.1982901871336327,1.7259560497460402,222.8944877840303,0.35430840761873694,0.6978121737399599,0.45300347747568137,0.5475193231529635,51.57000000000001,False,0,0,0
SD_0561,2024-01-10,EQT_008,147,SNS_007,LOC_01,80.94778595824586,6.252932183555172,1.143178515465654,224.16980221715855,0.3715463360865917,0.48265044567677806,0.441046896582347,0.7394259681077439,49.24,True,2238,880,1358
SD_0562,2024-09-17,EQT_014,30,SNS_010,LOC_03,78.68161695053458,5.803577491575433,1.548868556157876,235.79989359114376,0.40774565742920876,0.5143019230521704,0.3320101565457501,0.6058336279415301,46.42,True,3813,411,3402
SD_0563,2024-05-17,EQT_004,334,SNS_007,LOC_03,65.7621356380704,9.117203492800618,1.8568659731973671,235.490956710446,0.6141188158381465,0.280897976725914,0.33490656288213605,0.504411133967441,43.64,True,3015,1198,1817
SD_0564,2024-06-20,EQT_001,84,SNS_009,LOC_03,82.67476072520033,5.507935921801887,2.083380259944714,211.92379683251605,0.34395999352924056,0.5351262131373282,0.5558580758477842,0.42982075556913035,46.089999999999996,True,2788,511,2277
SD_0565,2024-01-13,EQT_001,281,SNS_001,LOC_01,64.64377652524672,3.829050017551863,1.9645933450247404,226.56852102154463,0.6319832561176627,0.6533829492139388,0.4185579521463827,0.4689368795888553,56.31,False,0,0,0
SD_0566,2024-06-16,EQT_019,344,SNS_002,LOC_05,86.07064236065135,6.541282451292755,1.692891079028513,225.74877688709296,0.2897148731763967,0.46233973759164715,0.4262433799913149,0.5584075047019726,42.25,True,3493,441,3052
SD_0567,2024-05-09,EQT_016,270,SNS_009,LOC_03,74.16018131193827,4.744643855388813,2.4696567194242345,218.261350797252,0.4799701477715287,0.5888906936292314,0.4964409825593737,0.30262124116907646,48.05,True,2846,393,2453
SD_0568,2024-03-24,EQT_014,154,SNS_009,LOC_02,74.49290780134517,5.160501979423548,1.9354695317190456,225.6067260104824,0.4746552427188798,0.5595986349522254,0.4275751635523283,0.4785272515078529,49.15,True,3728,720,3008
SD_0569,2024-11-16,EQT_016,102,SNS_006,LOC_03,83.65926618305102,3.143047939248896,2.104700680998962,220.3028164281434,0.3282337042229146,0.7017033064916534,0.47730142895388233,0.42280001397757916,48.9,True,4822,903,3919
SD_0570,2024-11-14,EQT_005,215,SNS_006,LOC_04,85.01468625534139,4.755130374393173,1.719522011305784,222.36835898671728,0.3065825005465278,0.5881520481339528,0.45793614455916704,0.5496380299629374,46.989999999999995,True,4037,627,3410
SD_0571,2024-04-10,EQT_009,150,SNS_004,LOC_03,82.70638678950138,5.061609394980872,2.7544701321201064,199.6599053243125,0.343454805231042,0.5665643937502275,0.6708369446474026,0.20883316037753183,44.89,True,2310,491,1819
SD_0572,2024-11-24,EQT_002,83,SNS_004,LOC_01,66.79542150444331,4.743302648526244,1.8041844473965696,206.23057941897056,0.5976133182391861,0.5889851650555322,0.6092342572663718,0.5217589798826296,58.220000000000006,False,0,0,0
SD_0573,2024-09-29,EQT_018,110,SNS_005,LOC_06,82.62669550438552,3.818225275138357,2.0373464332966305,232.26633264359788,0.34472777755936296,0.6541454183629445,0.3651386981927111,0.44497953693391334,46.17,True,3395,488,2907
SD_0574,2024-09-21,EQT_006,275,SNS_003,LOC_03,66.85210390029552,5.576458260690591,2.51749972106344,201.8411818477132,0.5967078852132549,0.5302996623128794,0.6503866082242525,0.28686670467946523,52.559999999999995,False,0,0,0
SD_0575,2024-02-07,EQT_009,201,SNS_001,LOC_06,82.87901401727659,3.1530551663163324,2.14002113052998,227.0516381379354,0.34069729311722524,0.7009984211821891,0.4140285367073119,0.4111691109844463,47.75,True,2998,577,2421
SD_0576,2024-04-03,EQT_001,284,SNS_001,LOC_04,60.74836803937736,2.68201079895201,2.127544848218741,218.77861028461825,0.6942077164561952,0.7341776677830236,0.49159146879015453,0.4152775079953486,60.99,False,0,0,0
SD_0577,2024-04-04,EQT_009,173,SNS_007,LOC_02,74.06319938061635,6.419072341452882,1.0131722453016931,235.45982093994743,0.4815193173543814,0.4709479275041614,0.33519847313498974,0.7822365873624095,50.92,False,0,0,0
SD_0578,2024-10-31,EQT_016,327,SNS_001,LOC_06,66.79108860494328,6.235500356174569,2.3403175008469423,229.73200813145027,0.5976825310917196,0.48387830220035877,0.38889900016398654,0.3452122026221293,47.13,True,3344,841,2503
SD_0579,2024-03-09,EQT_013,206,SNS_001,LOC_05,83.69935652448027,2.384791038639295,2.027793470106745,213.20081244314747,0.3275933092889117,0.7551131218618732,0.5438855457376118,0.4481252949758927,52.32,False,0,0,0
SD_0580,2024-11-13,EQT_009,63,SNS_003,LOC_03,86.15166774089013,1.3408899071350748,2.270782551586275,216.6512747819268,0.2884205902847894,0.8286430385083027,0.5115360866541593,0.3681098231287142,51.1,False,0,0,0
SD_0581,2024-08-23,EQT_013,73,SNS_010,LOC_04,76.98996513791933,2.982515909206863,2.091606524184418,190.21693278159876,0.43476775832120085,0.7130108014562999,0.759368574296997,0.42711187494506436,58.160000000000004,False,0,0,0
SD_0582,2024-11-29,EQT_009,251,SNS_004,LOC_04,76.66109143937885,4.743402011053604,1.720421221438564,218.04402827210907,0.4400211196786687,0.5889781661950712,0.49847846781345434,0.5493419231476597,51.83,False,0,0,0
SD_0583,2024-05-16,EQT_011,124,SNS_004,LOC_06,82.04177122481136,7.308699149531012,2.447153583274797,200.94776886093717,0.3540712386539918,0.40828472782915504,0.6587627109092511,0.3100314467885015,42.25,True,3724,388,3336
SD_0584,2024-03-16,EQT_004,121,SNS_002,LOC_02,86.21114879949118,4.69451086437496,2.099063305639958,216.7194046298717,0.2874704519911442,0.5924219424604047,0.5108973421868787,0.4246563823649314,45.11,True,4313,882,3431
SD_0585,2024-02-04,EQT_002,275,SNS_001,LOC_01,75.37311174662162,3.4612779025439373,1.355306754478545,210.431226490662,0.46059504449285193,0.6792879436097653,0.5698515174397489,0.6695728659297456,58.98,False,0,0,0
SD_0586,2024-01-01,EQT_006,120,SNS_003,LOC_03,70.00324675052019,5.297172458166121,2.6542585781730814,206.85056197165775,0.5463721722793916,0.5499718909946933,0.6034216738351021,0.2418324816836033,49.8,True,2516,874,1642
SD_0587,2024-10-22,EQT_014,317,SNS_004,LOC_04,81.47267486440488,4.771967769500839,1.284760217806264,237.8158676818032,0.3631618677973467,0.5869660620080198,0.3131095962857126,0.6928035987044295,48.620000000000005,True,2575,507,2068
SD_0588,2024-11-15,EQT_004,164,SNS_003,LOC_02,56.412726289063286,2.2379853850940044,2.450464617125271,200.85683654489415,0.7634643731362698,0.7654537634634924,0.65961523759941,0.3089411346879144,65.24,False,0,0,0
SD_0589,2024-02-29,EQT_006,286,SNS_008,LOC_05,84.09651539558826,2.2498742301625776,2.7434658859651035,205.55402329882236,0.32124917451767987,0.764616341450495,0.6155772404313863,0.21245682092661386,49.14,True,4516,1163,3353
SD_0590,2024-11-15,EQT_019,265,SNS_010,LOC_04,67.89813050558288,2.303604995769413,1.4468522820183685,209.5268343491488,0.5799988696504808,0.7608316739209882,0.5783305540744822,0.6394272374225037,64.58,False,0,0,0
SD_0591,2024-12-14,EQT_006,320,SNS_001,LOC_02,72.59772133727552,9.959703069815872,1.938619106631056,212.78322911694116,0.5049285646042243,0.22155430728921385,0.5478005557851703,0.4774901072824084,42.3,True,2367,799,1568
SD_0592,2024-11-23,EQT_002,161,SNS_002,LOC_01,84.1605132311831,6.719962880547227,1.892025876932912,206.84832232792684,0.32022688614993383,0.44975391248530044,0.6034426713873492,0.49283309815459314,45.019999999999996,True,2488,893,1595
SD_0593,2024-09-23,EQT_018,308,SNS_007,LOC_01,70.8449048361031,3.812567882929275,1.914514422409556,214.6127726154056,0.5329276977512547,0.6545439116349754,0.5306478566005416,0.4854276971937191,55.95,False,0,0,0
SD_0594,2024-12-26,EQT_013,89,SNS_004,LOC_04,81.47408878574802,7.216533645657863,2.915119177616532,224.53231475228296,0.36313928210630625,0.41477664704731276,0.43764819714127606,0.15593198021368887,35.21,True,2272,331,1941
SD_0595,2024-08-16,EQT_009,142,SNS_008,LOC_04,86.38908754074414,3.86388742467707,1.4526405635414406,230.04788137043448,0.28462809484478907,0.6509290849879242,0.3859375627052336,0.6375211761524547,48.54,True,4992,740,4252
SD_0596,2024-09-26,EQT_019,203,SNS_003,LOC_06,76.10033090047506,7.150360793947459,1.846716477560501,229.3196193611538,0.4489785941101713,0.41943770557448506,0.39276530918038943,0.5077533280999915,44.06,True,3633,1095,2538
SD_0597,2024-11-11,EQT_013,309,SNS_006,LOC_03,78.11448155824712,5.160612914138909,2.7516612494108754,191.376961325034,0.41680496246794413,0.5595908209743231,0.7484928445492058,0.20975811582809775,48.46,True,4820,493,4327
SD_0598,2024-10-12,EQT_011,227,SNS_009,LOC_02,73.80564126056281,3.6822975004054057,1.838525585830426,225.70293840267155,0.48563349821224905,0.6637198480138123,0.42667313404472745,0.5104505606778524,53.22,False,0,0,0
SD_0599,2024-10-17,EQT_001,334,SNS_001,LOC_04,76.1559799706372,6.35964069165794,1.532110142066752,226.6284773906969,0.44808966721797455,0.4751341517774169,0.4179958372990808,0.6113521162733799,48.28,True,3919,870,3049
SD_0600,2024-07-31,EQT_007,222,SNS_001,LOC_03,63.83595220049968,5.27503914544737,2.131507340884874,210.06401284433235,0.6448872770536097,0.5515309089804044,0.5732942916712824,0.41397267273920835,55.64,False,0,0,0
SD_0601,2024-06-13,EQT_015,41,SNS_008,LOC_06,72.06261913441925,5.796535544358652,2.402820270853508,245.0152630946071,0.5134761780110016,0.514797941090902,0.2456123960657306,0.3246302546457865,42.25,True,3755,424,3331
SD_0602,2024-01-05,EQT_001,196,SNS_003,LOC_03,62.1179439301748,5.431014046368218,1.8035795149258516,236.3149934772188,0.6723303906233137,0.5405444073687825,0.32718088989901706,0.521958182072232,53.37,False,0,0,0
SD_0603,2024-12-04,EQT_012,68,SNS_005,LOC_04,66.01232775472602,5.410029545741856,2.2771841954037724,217.25463425288436,0.6101222980156066,0.5420225057589049,0.5058793512367078,0.3660017837570037,52.0,False,0,0,0
SD_0604,2024-03-18,EQT_007,264,SNS_001,LOC_01,54.97050979327837,6.60110777617349,1.3116924529627183,211.0604754209765,0.7865020451717144,0.4581257837802481,0.5639520580265166,0.6839349059597952,62.3,False,0,0,0
SD_0605,2024-03-02,EQT_015,2,SNS_005,LOC_02,77.63928153504887,10.167613697635336,1.339486458290703,244.7716669141444,0.4243957106792374,0.20690957641183363,0.2478962073058067,0.6747824352508222,37.39,True,4664,822,3842
SD_0606,2024-05-11,EQT_019,361,SNS_006,LOC_02,91.91602165377414,7.4975838010991165,1.7799568598736863,219.7147939321082,0.19634197703263756,0.39498014153602634,0.482814374121216,0.5297370414299162,37.99,True,4660,950,3710
SD_0607,2024-03-29,EQT_001,125,SNS_008,LOC_01,70.43894264859429,5.439290320566091,2.295008709995864,221.2755558649061,0.5394124549024545,0.5399614462687828,0.4681816091967572,0.3601322321835381,48.949999999999996,True,4473,658,3815
SD_0608,2024-08-24,EQT_017,110,SNS_003,LOC_04,84.6513359057238,4.378786170200853,2.380748990492543,221.0868489568877,0.3123865848937245,0.6146608401349279,0.4699508116398899,0.3318982516339669,43.85,True,3587,430,3157
SD_0609,2024-02-11,EQT_017,86,SNS_003,LOC_02,86.25692816016917,4.598530163996016,1.4089919762709684,254.5465670682397,0.2867391818244431,0.5991825950601007,0.1562526240602037,0.6518945063640174,42.74,True,2071,525,1546
SD_0610,2024-03-29,EQT_003,120,SNS_010,LOC_04,63.00862765651729,2.4877414107791007,2.3622103523662896,216.7522710383944,0.6581027905128196,0.7478615421349206,0.5105892065130657,0.3380029616400469,59.150000000000006,False,0,0,0
SD_0611,2024-10-22,EQT_012,127,SNS_009,LOC_06,65.16206082309178,6.3290870851064325,2.08325352021739,219.6453703480177,0.6237042884940281,0.47728627526419093,0.4834652478802834,0.42986249052702175,51.300000000000004,False,0,0,0
